time,seconds_elapsed,z,y,x
1617977385721515000,6.456514892578125,-0.0011663436889648438,0.18842267990112305,-0.1908441185951233
1617977385726550500,6.461550537109375,0.03956794738769531,0.16812998056411743,-0.156345933675766
1617977385731555300,6.466555419921875,0.09459686279296875,0.1288084089756012,-0.09204614907503128
1617977385736590800,6.4715908203125,0.034773826599121094,0.1109708845615387,-0.014438532292842865
1617977385741595600,6.476595703125,-0.017818450927734375,0.08597192168235779,-0.0019824057817459106
1617977385746600700,6.4816005859375,-0.09904670715332031,0.029847323894500732,0.019702263176441193
1617977385751636000,6.486635986328125,-0.09886741638183594,-0.011782795190811157,0.07948003709316254
1617977385756671500,6.49167138671875,-0.06758975982666016,-0.10805860161781311,0.22749924659729004
1617977385761706800,6.496706787109375,-0.017230987548828125,-0.24254506826400757,0.2842405438423157
1617977385766681000,6.50168115234375,-0.009995460510253906,-0.36740657687187195,0.3812215030193329
1617977385771716600,6.506716552734375,-0.05537128448486328,-0.45394566655158997,0.42956340312957764
1617977385776751900,6.511751953125,-0.08395862579345703,-0.5091784000396729,0.41512835025787354
1617977385781787400,6.516787353515625,-0.09815692901611328,-0.5332236289978027,0.4074452519416809
1617977385786822700,6.52182275390625,-0.045391082763671875,-0.5428277254104614,0.3658447861671448
1617977385791797000,6.526796875,-0.030963897705078125,-0.562140941619873,0.3217434883117676
1617977385796832500,6.53183251953125,0.012125968933105469,-0.5651531219482422,0.2515842318534851
1617977385801868000,6.536867919921875,-0.011793136596679688,-0.5373365879058838,0.1961347758769989
1617977385806903300,6.5419033203125,-0.033293724060058594,-0.562401294708252,0.17945179343223572
1617977385811908000,6.546908203125,0.031314849853515625,-0.5949577689170837,0.18734794855117798
1617977385816913200,6.5519130859375,0.040821075439453125,-0.6037825345993042,0.17887860536575317
1617977385821918000,6.55691796875,0.06466197967529297,-0.5985311269760132,0.16336604952812195
1617977385826953500,6.561953369140625,0.054993629455566406,-0.5601056814193726,0.15255579352378845
1617977385831988700,6.56698876953125,0.04052162170410156,-0.5292737483978271,0.09391525387763977
1617977385837024300,6.572024169921875,0.08347034454345703,-0.44128552079200745,0.04283557087182999
1617977385842059500,6.5770595703125,0.10004234313964844,-0.30577996373176575,-0.04124554246664047
1617977385847033900,6.582033935546875,0.061591148376464844,-0.24944248795509338,-0.08918646723031998
1617977385852069400,6.5870693359375,0.09971237182617188,-0.14805442094802856,-0.12478399276733398
1617977385857104600,6.592104736328125,0.1258077621459961,-0.12612661719322205,-0.15540538728237152
1617977385862140200,6.59714013671875,0.19968795776367188,-0.11398282647132874,-0.149867981672287
1617977385867145000,6.60214501953125,0.2304229736328125,-0.059208065271377563,-0.13730426132678986
1617977385872150000,6.60714990234375,0.12956905364990234,-0.06743776798248291,-0.07247795909643173
1617977385877185300,6.612185302734375,-0.030956268310546875,-0.06642362475395203,-0.024535708129405975
1617977385882220800,6.617220703125,-0.07170677185058594,-0.02234587073326111,-0.026691153645515442
1617977385887256000,6.622256103515625,-0.03828716278076172,0.07447069883346558,-0.09339503943920135
1617977385892291600,6.62729150390625,0.0022954940795898438,0.12126690149307251,-0.15539991855621338
1617977385897266000,6.632265869140625,0.014127731323242188,0.22806480526924133,-0.21253129839897156
1617977385902301200,6.63730126953125,0.0474853515625,0.2893240451812744,-0.30262917280197144
1617977385907336700,6.642336669921875,0.006672859191894531,0.27381646633148193,-0.40175244212150574
1617977385912372000,6.6473720703125,-0.026932716369628906,0.22685059905052185,-0.5670913457870483
1617977385917377000,6.652376953125,-0.04852008819580078,0.21358487010002136,-0.7435998320579529
1617977385922381800,6.6573818359375,-0.01747417449951172,0.20527976751327515,-0.7589871287345886
1617977385927386600,6.66238671875,0.08052253723144531,0.1348406970500946,-0.5298075675964355
1617977385932422100,6.667422119140625,0.11143016815185547,-0.009571671485900879,-0.26910555362701416
1617977385937457400,6.67245751953125,-0.15896987915039062,-1.478719711303711,0.09967416524887085
1617977385942493000,6.677492919921875,-0.27835750579833984,-2.646430253982544,0.40605974197387695
1617977385947497700,6.682497802734375,0.0113067626953125,-1.9727916717529297,0.4429508447647095
1617977385952533200,6.687533203125,0.1523571014404297,-1.182612419128418,0.5758260488510132
1617977385957568500,6.692568603515625,0.05408000946044922,-0.828992486000061,0.2938380837440491
1617977385962573600,6.697573486328125,-0.1301727294921875,-0.8659270405769348,-0.05696263909339905
1617977385967608800,6.70260888671875,-0.24245071411132812,-1.2231829166412354,-0.2678358852863312
1617977385972644400,6.707644287109375,-0.2254161834716797,-1.5053915977478027,-0.3793431520462036
1617977385977618700,6.71261865234375,-0.1533985137939453,-1.6601459980010986,-0.3777666687965393
1617977385982654000,6.717654052734375,0.007012367248535156,-1.7882075309753418,-0.30262434482574463
1617977385987689500,6.722689453125,0.13372802734375,-1.9231984615325928,-0.18579623103141785
1617977385992724700,6.727724853515625,0.10721969604492188,-2.0200910568237305,-0.0631360113620758
1617977385997729800,6.732729736328125,-0.050795555114746094,-2.0000250339508057,0.04662957787513733
1617977386002734600,6.737734619140625,-0.1751251220703125,-2.0585498809814453,0.1415112316608429
1617977386007739400,6.742739501953125,-0.1797313690185547,-2.0497946739196777,0.23647889494895935
1617977386012775000,6.74777490234375,-0.033682823181152344,-1.9882516860961914,0.2643333673477173
1617977386017810200,6.75281005859375,0.10260772705078125,-1.9653782844543457,0.22696755826473236
1617977386022845700,6.757845703125,0.12391471862792969,-1.945380449295044,0.18402829766273499
1617977386027850500,6.7628505859375,0.0734405517578125,-1.87549889087677,0.14746759831905365
1617977386032886000,6.767885986328125,0.0732278823852539,-1.8418891429901123,0.08409061282873154
1617977386037890800,6.772890869140625,0.17582321166992188,-1.8851865530014038,0.03975965082645416
1617977386042896000,6.777895751953125,0.2519674301147461,-2.022315502166748,-0.0617600753903389
1617977386047931100,6.78293115234375,0.2538747787475586,-2.100158452987671,-0.16981111466884613
1617977386052936000,6.78793603515625,0.368133544921875,-2.092650890350342,-0.2034531831741333
1617977386057971500,6.792971435546875,0.4200420379638672,-2.0315089225769043,-0.22032147645950317
1617977386063006700,6.7980068359375,0.2877216339111328,-2.1510539054870605,-0.2917788624763489
1617977386068042200,6.803042236328125,0.028837203979492188,-2.617886781692505,-0.2929619550704956
1617977386073077800,6.808077880859375,-0.019311904907226562,-2.8786420822143555,-0.2522619664669037
1617977386078113000,6.813113037109375,0.10240745544433594,-2.993285894393921,-0.2134808897972107
1617977386083117800,6.818117919921875,0.18091869354248047,-3.148695707321167,-0.21057289838790894
1617977386088123000,6.823122802734375,0.07997417449951172,-3.3973774909973145,-0.12142539024353027
1617977386093127700,6.828127685546875,0.0724325180053711,-3.8207478523254395,-0.07496953010559082
1617977386098163200,6.8331630859375,0.15574073791503906,-4.093484401702881,0.003083661198616028
1617977386103198500,6.838198486328125,-0.06951522827148438,-4.033736228942871,0.07833263278007507
1617977386108234000,6.84323388671875,-0.3877382278442383,-4.045669078826904,0.16470927000045776
1617977386113238800,6.84823876953125,-0.5286045074462891,-4.059134006500244,0.3297007381916046
1617977386118274000,6.853274169921875,-0.5855655670166016,-4.117038249969482,0.2316078543663025
1617977386123279000,6.858279052734375,-0.4248046875,-4.374464988708496,0.11726319789886475
1617977386128314400,6.863314453125,-0.06814289093017578,-4.635517597198486,0.22082185745239258
1617977386133350000,6.868349853515625,-0.12797927856445312,-4.676281452178955,0.5378634333610535
1617977386138385200,6.87338525390625,-0.15187740325927734,-4.2122344970703125,0.6798382997512817
1617977386143390200,6.87839013671875,-0.20205116271972656,-3.9206175804138184,0.923384428024292
1617977386148395000,6.88339501953125,-0.2928171157836914,-3.7915117740631104,0.943594753742218
1617977386153430500,6.888430419921875,-0.6847343444824219,-3.7934107780456543,0.8660353422164917
1617977386158465800,6.8934658203125,-0.7460851669311523,-3.5301668643951416,0.8641753792762756
1617977386163470600,6.898470703125,-0.2884244918823242,-3.1581857204437256,1.0090314149856567
1617977386168506000,6.903506103515625,-0.15172863006591797,-2.690673351287842,0.786526620388031
1617977386173511000,6.908510986328125,0.03737354278564453,-2.2098870277404785,0.705368161201477
1617977386178546400,6.91354638671875,-0.2615842819213867,-1.9386612176895142,1.1094849109649658
1617977386183581700,6.918581787109375,-0.3569221496582031,-1.4240314960479736,1.0657613277435303
1617977386188586800,6.923586669921875,-0.24889087677001953,-0.9117507934570312,0.6435493230819702
1617977386193617700,6.92861767578125,-0.06205463409423828,-1.0520788431167603,0.6059854626655579
1617977386198622700,6.933622802734375,0.6505861282348633,-0.8507537245750427,0.41954368352890015
1617977386203658000,6.938657958984375,0.8649091720581055,-0.5421819686889648,0.29167649149894714
1617977386208693500,6.943693603515625,0.4954662322998047,-0.10722646117210388,0.0854424387216568
1617977386213698300,6.9486982421875,-0.24892139434814453,0.33145686984062195,0.14862202107906342
1617977386218733600,6.953733642578125,-0.5427360534667969,0.35348621010780334,-0.059860795736312866
1617977386223738600,6.958738525390625,0.9069986343383789,0.9618515968322754,-0.2862868309020996
1617977386228774000,6.96377392578125,1.0085220336914062,1.6153227090835571,-0.3258199691772461
1617977386233779000,6.968779052734375,-0.5257101058959961,2.177215814590454,-0.053914934396743774
1617977386238814200,6.973814208984375,-1.1014184951782227,3.5183074474334717,0.23876114189624786
1617977386243849700,6.978849609375,-0.8944416046142578,3.9690592288970947,-0.07403428852558136
1617977386248854500,6.9838544921875,-0.1401958465576172,3.1461799144744873,-0.8365532755851746
1617977386253890000,6.98889013671875,0.6800146102905273,2.6394455432891846,-0.7568976283073425
1617977386258894800,6.993894775390625,0.41594409942626953,3.2982189655303955,-0.5262879133224487
1617977386263930000,6.99893017578125,-0.5364274978637695,4.304749965667725,-0.2631397247314453
1617977386268935200,7.00393505859375,-0.6458730697631836,4.768300533294678,-0.14486481249332428
1617977386273940000,7.00893994140625,-0.6475334167480469,5.318276882171631,-0.10691569745540619
1617977386278944800,7.01394482421875,-0.001155853271484375,5.9971604347229,-0.4252556562423706
1617977386283980300,7.018980224609375,0.40767765045166016,5.8396315574646,-0.5797591805458069
1617977386289015600,7.024015625,0.37603282928466797,5.233428955078125,-0.6192800402641296
1617977386294051000,7.029051025390625,0.41381359100341797,5.109548568725586,-0.9276965260505676
1617977386299086300,7.03408642578125,0.4181480407714844,5.06100606918335,-1.1935524940490723
1617977386304091400,7.03909130859375,0.14037418365478516,3.9764485359191895,-1.1578561067581177
1617977386309126700,7.044126708984375,0.20732879638671875,3.1170644760131836,-0.9110399484634399
1617977386314131700,7.049131591796875,0.20960330963134766,3.2114832401275635,-0.7138596177101135
1617977386319136500,7.054136474609375,-0.3022489547729492,3.106508255004883,-0.28281885385513306
1617977386324141300,7.059141357421875,-0.825408935546875,2.8046648502349854,0.0674152672290802
1617977386329176800,7.0641767578125,-1.0227203369140625,2.814445734024048,0.3774160146713257
1617977386334212000,7.069212158203125,-0.7607135772705078,3.073629856109619,0.361716628074646
1617977386339247600,7.07424755859375,-0.1834573745727539,2.760859251022339,0.35553181171417236
1617977386344252400,7.07925244140625,-0.08042049407958984,2.5782229900360107,0.36170780658721924
1617977386349288000,7.084287841796875,-0.23341846466064453,2.7094368934631348,0.3037669062614441
1617977386354323200,7.0893232421875,-0.33127307891845703,2.545121431350708,0.03585417568683624
1617977386359358700,7.094358642578125,-0.06319808959960938,2.238744020462036,-0.08036060631275177
1617977386364363500,7.099363525390625,0.20215797424316406,2.337085247039795,0.003872603178024292
1617977386369399000,7.10439892578125,0.16827011108398438,2.546855926513672,0.08066077530384064
1617977386374373400,7.109373291015625,-0.07597827911376953,2.73187255859375,0.0906505137681961
1617977386379408600,7.11440869140625,-0.061676025390625,2.78752064704895,0.07691890001296997
1617977386384444200,7.119444091796875,0.12241363525390625,2.9340522289276123,0.09983694553375244
1617977386389479400,7.1244794921875,0.29672908782958984,3.092039108276367,0.17646147310733795
1617977386394515000,7.129514892578125,0.33217620849609375,3.0841922760009766,0.20180071890354156
1617977386399519700,7.134519775390625,0.2815256118774414,2.863090753555298,0.14983496069908142
1617977386404555300,7.13955517578125,0.17836475372314453,2.7542564868927,0.09957878291606903
1617977386409560000,7.14456005859375,-0.005948066711425781,2.5641865730285645,0.06481711566448212
1617977386414564900,7.14956494140625,-0.09438610076904297,2.424628734588623,0.15686561167240143
1617977386419600400,7.154600341796875,-0.10379600524902344,2.3307945728302,0.29371219873428345
1617977386424605200,7.159605224609375,-0.05103874206542969,2.3305912017822266,0.3272020220756531
1617977386429640700,7.164640625,0.008809089660644531,2.351630687713623,0.333894819021225
1617977386434676000,7.169676025390625,0.023168563842773438,2.3509302139282227,0.3093571662902832
1617977386439681000,7.174680908203125,0.027939796447753906,2.391077756881714,0.1940358728170395
1617977386444685800,7.179685791015625,0.018342971801757812,2.4002325534820557,0.1478346735239029
1617977386449721300,7.184721435546875,0.0063571929931640625,2.509996175765991,0.1274881213903427
1617977386454756600,7.189756591796875,-0.06300067901611328,1.696772575378418,0.05177782475948334
1617977386459792100,7.194792236328125,-0.1944580078125,-0.5089432001113892,-0.2105444073677063
1617977386464827400,7.199827392578125,-0.1535797119140625,-0.4154323935508728,-0.1496502161026001
1617977386469832200,7.204832275390625,-0.09366035461425781,-0.20434769988059998,-0.096699059009552
1617977386474867700,7.20986767578125,0.06898307800292969,-0.2052592933177948,-0.13625043630599976
1617977386479872500,7.21487255859375,0.11182212829589844,-0.18411853909492493,-0.21324720978736877
1617977386484908000,7.219907958984375,-0.07255172729492188,-0.16315308213233948,-0.24563293159008026
1617977386489943300,7.224943359375,-0.1706228256225586,-0.16868463158607483,-0.27755504846572876
1617977386494948400,7.2299482421875,-0.06528854370117188,-0.17667105793952942,-0.2798633873462677
1617977386499953200,7.234953125,0.07341480255126953,-0.15833477675914764,-0.2835617959499359
1617977386504988700,7.23998876953125,0.12347984313964844,-0.12107613682746887,-0.22651587426662445
1617977386510024000,7.24502392578125,0.1256704330444336,-0.07209928333759308,-0.0662180632352829
1617977386514998300,7.249998291015625,0.05134773254394531,0.05290395766496658,0.12279824912548065
1617977386520033800,7.25503369140625,-0.049172401428222656,0.10562485456466675,0.2691687345504761
1617977386525069000,7.260069091796875,-0.11130046844482422,0.11965419352054596,0.37794461846351624
1617977386530104600,7.2651044921875,-0.13985919952392578,0.1549798846244812,0.4225638508796692
1617977386535139800,7.270139892578125,-0.13968276977539062,0.11856607347726822,0.45780670642852783
